Date,Code INSEE région,mois,jour,journée,weekend,Consommation_MW,Production_MW,Production_verte_MW,Differentiel_MW,Thermique_MW,Nucléaire_MW,Eolien_MW,Solaire_MW,Hydraulique_MW,Pompage_MW,Bioénergies_MW,Ech_physiques_MW,Stockage_batterie_MW,Déstockage_batterie_MW,Date
2021-03-23,49.916666666666664,3.0,23.0,1.0,0.0,60304.58333333333,5233.121527777777,1014.5329861111111,207.73958333333334,513.3472222222222,3705.2413194444443,104.93055555555556,141.89930555555554,681.140625,-11.13888888888889,86.5625,43.65625,-196.58159722222223,10.068819444444445,2021-03-23
2021-03-24,49.916666666666664,3.0,24.0,2.0,0.0,57841.666666666664,5183.741319444444,956.4114583333334,363.60243055555554,513.8524305555555,3713.4774305555557,124.31597222222223,145.24652777777777,600.3784722222222,-52.276041666666664,86.47048611111111,43.671875,-311.26909722222223,10.392048611111111,2021-03-24
2021-03-25,49.916666666666664,3.0,25.0,3.0,0.0,56204.791666666664,5147.831597222223,969.9861111111111,464.0989583333333,512.6163194444445,3665.2291666666665,139.578125,104.0625,638.6701388888889,-9.871527777777779,87.67534722222223,43.296875,-454.22222222222223,10.685555555555556,2021-03-25
2021-03-26,49.916666666666664,3.0,26.0,4.0,0.0,55805.70833333333,5266.355902777777,1228.6215277777778,615.8802083333334,377.0607638888889,3660.6736111111113,500.93055555555554,95.06944444444444,543.2204861111111,-46.572916666666664,89.40104166666667,42.826388888888886,-569.3020833333334,8.436493055555555,2021-03-26
2021-03-27,49.916666666666664,3.0,27.0,5.0,1.0,51060.0625,4687.789930555556,1244.1510416666667,432.78472222222223,225.93402777777777,3217.7048611111113,542.6475694444445,125.74131944444444,486.7482638888889,-125.03819444444444,89.01388888888889,34.97743055555556,-307.69097222222223,5.567100694444445,2021-03-27
2021-03-28,49.916666666666664,3.0,28.0,6.0,1.0,48194.13043478261,4245.719202898551,925.9855072463768,229.54166666666666,232.54166666666666,3087.192028985507,264.3822463768116,149.1576086956522,421.91847826086956,-140.97282608695653,90.52717391304348,34.68840579710145,-88.5036231884058,6.08536231884058,2021-03-28
2021-03-29,49.916666666666664,3.0,29.0,0.0,0.0,51388.08333333333,4562.574652777777,946.5069444444445,280.234375,311.3645833333333,3304.703125,206.73784722222223,148.71180555555554,502.22743055555554,-65.59895833333333,88.82986111111111,39.28819444444444,-214.57986111111111,7.340902777777777,2021-03-29
2021-03-30,49.916666666666664,3.0,30.0,1.0,0.0,49357.479166666664,4800.949652777777,956.0277777777778,687.8263888888889,433.2482638888889,3411.6736111111113,164.84895833333334,144.12847222222223,558.296875,-45.734375,88.75347222222223,40.32118055555556,-642.0416666666666,10.264305555555556,2021-03-30
2021-03-31,49.916666666666664,3.0,31.0,2.0,0.0,47950.270833333336,4776.338541666667,938.6493055555555,780.4826388888889,442.2239583333333,3395.465277777778,122.38541666666667,137.95486111111111,588.6145833333334,-47.21527777777778,89.69444444444444,40.35069444444444,-733.1927083333334,10.947899305555556,2021-03-31
2021-04-01,49.916666666666664,4.0,1.0,3.0,0.0,47832.229166666664,4625.057291666667,1068.0208333333333,639.0381944444445,236.34027777777777,3320.6961805555557,227.63715277777777,196.27951388888889,559.6666666666666,-30.68402777777778,84.4375,39.625,-608.2777777777778,5.57078125,2021-04-01
2021-04-02,49.916666666666664,4.0,2.0,4.0,0.0,47351.0,4789.965277777777,1383.6510416666667,844.0486111111111,72.33680555555556,3333.9774305555557,633.90625,195.60763888888889,469.19965277777777,-82.93229166666667,84.9375,39.63194444444444,-760.7708333333334,1.6422743055555555,2021-04-02
2021-04-03,49.916666666666664,4.0,3.0,5.0,1.0,46311.375,4767.795138888889,1477.9149305555557,908.5138888888889,58.30902777777778,3231.5711805555557,720.9305555555555,205.171875,461.6857638888889,-101.06944444444444,90.12673611111111,38.760416666666664,-807.0434027777778,1.471232638888889,2021-04-03
2021-04-04,49.916666666666664,4.0,4.0,6.0,1.0,45962.52083333333,4221.953125,1050.0538194444443,391.74305555555554,51.91319444444444,3119.9861111111113,266.3732638888889,213.03993055555554,479.56944444444446,-98.984375,91.07118055555556,37.626736111111114,-292.00868055555554,1.3330034722222224,2021-04-04
2021-04-05,49.916666666666664,4.0,5.0,0.0,0.0,48573.66666666667,4212.753472222223,1133.5503472222222,164.94791666666666,92.46701388888889,2986.7361111111113,470.5607638888889,181.65104166666666,392.1232638888889,-154.07118055555554,89.21527777777777,36.0625,-10.512152777777779,2.157065972222222,2021-04-05
2021-04-06,49.916666666666664,4.0,6.0,1.0,0.0,58475.02083333333,4844.317708333333,1300.9097222222222,-28.600694444444443,339.10590277777777,3204.3020833333335,433.9010416666667,193.71527777777777,589.2170138888889,-40.130208333333336,84.07638888888889,38.71875,69.11458333333333,6.3720138888888895,2021-04-06
2021-04-07,49.916666666666664,4.0,7.0,2.0,0.0,61547.89583333333,4915.571180555556,1215.7239583333333,-213.42013888888889,433.21006944444446,3266.637152777778,345.4739583333333,218.55555555555554,568.3489583333334,-45.59722222222222,83.34548611111111,39.32465277777778,259.16493055555554,7.942829861111111,2021-04-07
2021-04-08,49.916666666666664,4.0,8.0,3.0,0.0,59230.54166666667,4454.446180555556,925.4357638888889,-481.4322916666667,420.9375,3108.0729166666665,61.97743055555556,219.86284722222223,557.5972222222222,-27.79861111111111,85.99826388888889,37.888888888888886,509.4947916666667,8.010347222222222,2021-04-08
2021-04-09,49.916666666666664,4.0,9.0,4.0,0.0,55885.91666666667,4729.805555555556,1098.9930555555557,72.64583333333333,449.6736111111111,3181.1388888888887,318.66840277777777,141.74826388888889,553.4704861111111,-34.748263888888886,85.10590277777777,38.53819444444444,-37.685763888888886,8.816909722222222,2021-04-09
2021-04-10,49.916666666666664,4.0,10.0,5.0,1.0,50001.79166666667,4503.411458333333,996.9114583333334,336.5954861111111,422.69965277777777,3083.800347222222,356.8229166666667,86.24479166666667,467.53125,-56.30381944444444,86.3125,37.744791666666664,-280.0364583333333,9.195538194444445,2021-04-10
2021-04-11,49.916666666666664,4.0,11.0,6.0,1.0,50078.270833333336,4367.899305555556,1002.3559027777778,194.71006944444446,282.61805555555554,3082.925347222222,412.4166666666667,81.51041666666667,424.1510416666667,-115.61458333333333,84.27777777777777,37.66319444444444,-78.609375,6.185902777777778,2021-04-11
2021-04-12,49.916666666666664,4.0,12.0,0.0,0.0,58434.625,4660.079861111111,1057.654513888889,-209.47222222222223,463.47222222222223,3138.953125,193.22569444444446,191.50694444444446,591.09375,-37.798611111111114,81.828125,38.18402777777778,247.44791666666666,8.639097222222222,2021-04-12
2021-04-13,49.916666666666664,4.0,13.0,1.0,0.0,58711.83333333333,4651.501736111111,1085.7725694444443,-241.15104166666666,463.9826388888889,3101.746527777778,205.67534722222223,218.51041666666666,582.6875,-10.635416666666666,78.89930555555556,37.34027777777778,251.92881944444446,8.618315972222222,2021-04-13
2021-04-14,49.916666666666664,4.0,14.0,2.0,0.0,58225.20833333333,4814.241319444444,1148.7152777777778,-37.859375,501.375,3164.1510416666665,328.96875,222.37152777777777,517.9079861111111,-11.723958333333334,79.46701388888889,38.359375,49.71006944444444,9.832256944444445,2021-04-14
2021-04-15,49.916666666666664,4.0,15.0,3.0,0.0,58544.8125,4893.480902777777,1159.5364583333333,14.746527777777779,478.2239583333333,3255.7204861111113,363.06597222222223,219.53645833333334,494.7673611111111,-28.82638888888889,82.16666666666667,39.04340277777778,14.387152777777779,9.45125,2021-04-15
2021-04-16,49.916666666666664,4.0,16.0,4.0,0.0,58658.875,4876.411458333333,1126.9930555555557,-11.828125,492.96180555555554,3256.456597222222,385.11631944444446,190.25173611111111,467.13715277777777,-27.40972222222222,84.48784722222223,39.041666666666664,39.520833333333336,9.773125,2021-04-16
2021-04-17,49.916666666666664,4.0,17.0,5.0,1.0,52824.27083333333,4422.027777777777,1009.8194444444445,20.005208333333332,404.5989583333333,3007.609375,393.44618055555554,167.54166666666666,361.41319444444446,-65.99479166666667,87.41840277777777,36.81597222222222,46.3125,9.244774305555556,2021-04-17
2021-04-18,49.916666666666664,4.0,18.0,6.0,1.0,49707.64583333333,4248.269097222223,814.7309027777778,105.96527777777777,436.25347222222223,2997.284722222222,201.95659722222223,190.36111111111111,335.79340277777777,-86.27604166666667,86.61979166666667,36.592013888888886,-19.43402777777778,10.479652777777778,2021-04-18
2021-04-19,49.916666666666664,4.0,19.0,0.0,0.0,53811.60416666667,4377.107638888889,804.4114583333334,-107.19270833333333,484.3697916666667,3088.3263888888887,69.61284722222223,210.85243055555554,438.2708333333333,-30.15625,85.67534722222223,37.447916666666664,137.63194444444446,10.451614583333333,2021-04-19
2021-04-20,49.916666666666664,4.0,20.0,1.0,0.0,52614.208333333336,4375.418402777777,741.2569444444445,-9.098958333333334,479.35243055555554,3154.809027777778,54.611111111111114,176.53819444444446,424.796875,-12.979166666666666,85.31076388888889,38.026041666666664,22.368055555555557,10.51859375,2021-04-20
2021-04-21,49.916666666666664,4.0,21.0,2.0,0.0,51359.02083333333,4447.489583333333,835.7065972222222,167.57118055555554,457.4079861111111,3154.375,204.265625,161.08159722222223,384.95659722222223,-21.09722222222222,85.40277777777777,37.94097222222222,-146.19444444444446,10.288663194444446,2021-04-21
2021-04-22,49.916666666666664,4.0,22.0,3.0,0.0,50192.33333333333,4656.126736111111,1072.1041666666667,473.4322916666667,427.70659722222223,3156.315972222222,407.1736111111111,226.38020833333334,352.55381944444446,-48.782986111111114,85.99652777777777,37.91319444444444,-424.4236111111111,9.98828125,2021-04-22
2021-04-23,49.916666666666664,4.0,23.0,4.0,0.0,48597.0625,4596.329861111111,1065.2465277777778,546.5746527777778,390.734375,3140.3489583333335,392.16319444444446,242.609375,341.6770833333333,-25.473958333333332,88.796875,37.73090277777778,-520.9097222222222,9.420034722222221,2021-04-23
2021-04-24,49.916666666666664,4.0,24.0,5.0,1.0,43048.4375,4284.947916666667,1084.5625,697.578125,155.60590277777777,3044.7795138888887,466.3298611111111,235.28645833333334,292.70659722222223,-52.779513888888886,90.23958333333333,36.77777777777778,-644.4670138888889,4.099947916666667,2021-04-24
2021-04-25,49.916666666666664,4.0,25.0,6.0,1.0,41220.395833333336,4245.786458333333,1208.0868055555557,810.7534722222222,110.74652777777777,2926.953125,666.5885416666666,158.359375,294.0885416666667,-80.19791666666667,89.05034722222223,35.373263888888886,-730.2204861111111,3.094079861111111,2021-04-25
2021-04-26,49.916666666666664,4.0,26.0,0.0,0.0,47968.6875,4703.190972222223,1188.8680555555557,705.8003472222222,329.765625,3184.5572916666665,594.8559027777778,122.31597222222223,384.3298611111111,-33.939236111111114,87.36631944444444,38.13715277777778,-671.3697916666666,7.992638888888889,2021-04-26
2021-04-27,49.916666666666664,4.0,27.0,1.0,0.0,48943.41666666667,4375.263888888889,838.4861111111111,296.6458333333333,362.2517361111111,3174.5260416666665,173.56770833333334,156.76215277777777,420.5729166666667,-17.770833333333332,87.58333333333333,38.026041666666664,-278.5486111111111,8.918524305555556,2021-04-27
2021-04-28,49.916666666666664,4.0,28.0,2.0,0.0,49369.91666666667,4298.784722222223,762.1041666666666,184.625,361.85243055555554,3174.828125,138.53298611111111,113.15972222222223,420.48784722222223,-26.010416666666668,89.92361111111111,38.291666666666664,-158.28645833333334,8.882291666666667,2021-04-28
2021-04-29,49.916666666666664,4.0,29.0,3.0,0.0,50532.625,4428.708333333333,851.4670138888889,217.65625,360.49305555555554,3216.7482638888887,154.18923611111111,114.59548611111111,492.0833333333333,-28.104166666666668,90.59895833333333,38.796875,-189.22569444444446,8.674114583333333,2021-04-29
2021-04-30,49.916666666666664,4.0,30.0,4.0,0.0,50738.416666666664,4330.857638888889,798.9774305555555,102.65625,370.27430555555554,3161.605902777778,79.07291666666667,117.84375,510.8107638888889,-37.545138888888886,91.25,38.223958333333336,-64.89409722222223,8.98095486111111,2021-04-30
2021-05-01,49.916666666666664,5.0,1.0,5.0,1.0,45169.833333333336,4183.696180555556,841.0677083333334,419.54340277777777,127.33506944444444,3215.293402777778,166.23958333333334,112.49652777777777,469.7170138888889,-60.807291666666664,92.61458333333333,38.66840277777778,-358.2673611111111,3.3330902777777776,2021-05-01
2021-05-02,49.916666666666664,5.0,2.0,6.0,1.0,45309.354166666664,3975.40625,935.4739583333334,199.62673611111111,107.375,2932.5572916666665,123.84201388888889,199.51909722222223,521.9079861111111,-70.37847222222223,90.20486111111111,33.526041666666664,-128.98611111111111,2.7171180555555554,2021-05-02
2021-05-03,49.916666666666664,5.0,3.0,0.0,0.0,51010.04166666667,4407.932291666667,1219.1354166666667,157.09548611111111,201.24479166666666,2987.5520833333335,312.7170138888889,246.09548611111111,575.5607638888889,-22.897569444444443,84.76215277777777,34.13715277777778,-133.99652777777777,4.5964583333333335,2021-05-03
2021-05-04,49.916666666666664,5.0,4.0,1.0,0.0,51602.3125,4749.651041666667,1624.9583333333333,449.4583333333333,102.328125,3022.3645833333335,927.46875,165.92708333333334,447.38715277777777,-52.064236111111114,84.17534722222223,34.46180555555556,-397.14930555555554,2.3433159722222223,2021-05-04
2021-05-05,49.916666666666664,5.0,5.0,2.0,0.0,51539.29166666667,4633.390625,1344.1163194444443,338.44965277777777,147.54513888888889,3141.7291666666665,554.71875,193.77430555555554,508.94097222222223,-30.75173611111111,86.68229166666667,35.532986111111114,-307.4270833333333,3.320017361111111,2021-05-05
2021-05-06,49.916666666666664,5.0,6.0,3.0,0.0,53110.45833333333,4522.34375,1127.2100694444443,96.47222222222223,272.34722222222223,3122.7864583333335,346.34027777777777,118.40625,575.2864583333334,-15.628472222222221,87.17708333333333,35.123263888888886,-80.81944444444444,6.158836805555556,2021-05-06
2021-05-07,49.916666666666664,5.0,7.0,4.0,0.0,50806.895833333336,4431.314236111111,1085.423611111111,197.40625,230.84027777777777,3115.050347222222,183.22916666666666,188.27256944444446,624.6753472222222,-54.626736111111114,89.24652777777777,35.17881944444444,-142.75,5.404027777777777,2021-05-07
2021-05-08,49.916666666666664,5.0,8.0,5.0,1.0,42689.3125,4284.986111111111,1428.0104166666667,727.5434027777778,93.79861111111111,2763.1770833333335,458.06597222222223,230.00520833333334,648.6649305555555,-60.25694444444444,91.27430555555556,32.16840277777778,-667.0868055555555,2.6022743055555555,2021-05-08
2021-05-09,49.916666666666664,5.0,9.0,6.0,1.0,39423.770833333336,3836.40625,1411.7065972222222,551.0920138888889,92.18229166666667,2332.5173611111113,666.3611111111111,137.04166666666666,516.4756944444445,-106.40972222222223,91.828125,27.92534722222222,-444.43055555555554,2.635972222222222,2021-05-09
2021-05-10,49.916666666666664,5.0,10.0,0.0,0.0,45653.5625,4510.342013888889,1397.1059027777778,705.8784722222222,125.68923611111111,2987.546875,487.4045138888889,132.25694444444446,688.8472222222222,-46.114583333333336,88.59722222222223,34.4375,-659.5972222222222,3.1891493055555555,2021-05-10
2021-05-11,49.916666666666664,5.0,11.0,1.0,0.0,47741.14583333333,4523.019097222223,1200.828125,544.5902777777778,220.71701388888889,3101.4739583333335,288.88715277777777,157.34375,665.2517361111111,-31.229166666666668,89.34548611111111,35.48090277777778,-513.3090277777778,5.487586805555555,2021-05-11
2021-05-12,49.916666666666664,5.0,12.0,2.0,0.0,48509.52083333333,4529.973958333333,1188.9756944444443,487.5138888888889,199.328125,3141.6701388888887,232.43576388888889,173.984375,690.6145833333334,-40.657986111111114,91.94097222222223,35.845486111111114,-446.5451388888889,4.5451041666666665,2021-05-12
2021-05-13,49.916666666666664,5.0,13.0,3.0,0.0,43717.145833333336,4508.559027777777,1229.9565972222222,865.4635416666666,103.47916666666667,3175.1232638888887,293.96875,175.64930555555554,665.7170138888889,-77.140625,94.62152777777777,35.94444444444444,-788.2777777777778,2.577847222222222,2021-05-13
2021-05-14,49.916666666666664,5.0,14.0,4.0,0.0,45621.375,4688.125,1330.2118055555557,886.34375,102.19270833333333,3255.7204861111113,305.25,186.31597222222223,744.2569444444445,-38.763888888888886,94.38888888888889,36.64756944444444,-847.40625,2.4285069444444445,2021-05-14
2021-05-15,49.916666666666664,5.0,15.0,5.0,1.0,44075.375,4594.545138888889,1397.875,921.5972222222222,70.60590277777777,3126.0642361111113,485.4704861111111,104.25173611111111,713.296875,-70.91666666666667,94.85590277777777,34.623263888888886,-850.5520833333334,1.8670659722222223,2021-05-15
2021-05-16,49.916666666666664,5.0,16.0,6.0,1.0,42567.166666666664,4519.321180555556,1441.0590277777778,972.0572916666666,64.80034722222223,3013.4618055555557,531.1684027777778,120.55034722222223,697.4149305555555,-114.28819444444444,91.92534722222223,33.513888888888886,-857.5659722222222,1.7987326388888887,2021-05-16
2021-05-17,49.916666666666664,5.0,17.0,0.0,0.0,48594.791666666664,5250.987847222223,1883.2569444444443,1201.421875,176.58333333333334,3191.1475694444443,840.2152777777778,192.55381944444446,763.3993055555555,-52.40625,87.08854166666667,34.998263888888886,-1148.8524305555557,4.151493055555556,2021-05-17
2021-05-18,49.916666666666664,5.0,18.0,1.0,0.0,49648.35416666667,4807.845486111111,1316.9895833333333,670.4826388888889,206.99305555555554,3283.862847222222,290.5989583333333,146.37673611111111,795.0659722222222,-25.42534722222222,84.94791666666667,36.04340277777778,-645.0434027777778,4.8414930555555555,2021-05-18
2021-05-19,49.916666666666664,5.0,19.0,2.0,0.0,49849.9375,5057.904513888889,1436.25,903.7430555555555,203.82638888888889,3417.828125,380.21006944444446,202.72222222222223,765.4635416666666,-22.194444444444443,87.85416666666667,37.822916666666664,-881.6111111111111,4.836319444444444,2021-05-19
2021-05-20,49.916666666666664,5.0,20.0,3.0,0.0,49420.91666666667,4975.147569444444,1484.3559027777778,856.7378472222222,183.31597222222223,3307.4756944444443,382.73784722222223,233.88194444444446,780.5225694444445,-24.76215277777778,87.21354166666667,36.953125,-831.9444444444445,4.298975694444445,2021-05-20
2021-05-21,49.916666666666664,5.0,21.0,4.0,0.0,48332.979166666664,5018.53125,1828.267361111111,990.7829861111111,58.39756944444444,3131.8663194444443,877.5694444444445,137.25347222222223,724.2100694444445,-61.982638888888886,89.234375,34.970486111111114,-928.7326388888889,1.467638888888889,2021-05-21
2021-05-22,49.916666666666664,5.0,22.0,5.0,1.0,43859.770833333336,4577.645833333333,1730.2395833333333,922.6649305555555,54.421875,2792.984375,760.6892361111111,169.75868055555554,709.6996527777778,-105.45659722222223,90.09201388888889,30.729166666666668,-817.0729166666666,1.493298611111111,2021-05-22
2021-05-23,49.916666666666664,5.0,23.0,6.0,1.0,41324.33333333333,4325.487847222223,1468.7465277777778,881.7934027777778,66.07118055555556,2790.6701388888887,493.53125,193.98611111111111,691.3211805555555,-92.5,89.90798611111111,30.57638888888889,-789.1614583333334,1.9797569444444443,2021-05-23
2021-05-24,49.916666666666664,5.0,24.0,0.0,0.0,43597.666666666664,4800.331597222223,1698.2447916666667,1167.1927083333333,55.342013888888886,3046.7447916666665,753.0295138888889,154.20833333333334,703.8350694444445,-79.17534722222223,87.171875,33.36631944444444,-1087.982638888889,1.5437500000000002,2021-05-24
2021-05-25,49.916666666666664,5.0,25.0,1.0,0.0,49264.9375,5066.029513888889,1778.8055555555557,960.6180555555555,110.99305555555556,3176.230902777778,751.3802083333334,203.22222222222223,738.140625,-49.99305555555556,86.0625,34.74305555555556,-910.5798611111111,2.4305729166666667,2021-05-25
2021-05-26,49.916666666666664,5.0,26.0,2.0,0.0,49602.6875,4868.479166666667,1481.6302083333333,734.921875,138.55729166666666,3248.2916666666665,459.6822916666667,193.54513888888889,738.8524305555555,-36.86805555555556,89.55034722222223,35.560763888888886,-698.0729166666666,2.9791319444444446,2021-05-26
2021-05-27,49.916666666666664,5.0,27.0,3.0,0.0,48138.8125,4683.425347222223,1175.126736111111,671.8576388888889,206.83159722222223,3301.4670138888887,83.85416666666667,238.37673611111111,763.3003472222222,-38.029513888888886,89.59548611111111,36.029513888888886,-633.7899305555555,4.919131944444445,2021-05-27
2021-05-28,49.916666666666664,5.0,28.0,4.0,0.0,46030.39583333333,4732.125,1234.40625,896.2586805555555,227.38194444444446,3270.3368055555557,147.90277777777777,237.48611111111111,759.6128472222222,-33.982638888888886,89.40451388888889,35.86284722222222,-862.3229166666666,5.548611111111111,2021-05-28
2021-05-29,49.916666666666664,5.0,29.0,5.0,1.0,40389.5,4412.614583333333,1193.2291666666667,1046.8229166666667,63.173611111111114,3156.2118055555557,238.35590277777777,205.58854166666666,659.4774305555555,-61.58159722222222,89.80729166666667,34.739583333333336,-985.0625,1.8066145833333331,2021-05-29
2021-05-30,49.916666666666664,5.0,30.0,6.0,1.0,37939.77083333333,4205.475694444444,1203.4618055555557,1043.828125,65.859375,2936.1545138888887,295.93055555555554,227.13368055555554,592.7586805555555,-87.75173611111111,87.63888888888889,32.473958333333336,-956.1510416666666,2.426996527777778,2021-05-30
2021-05-31,49.916666666666664,5.0,31.0,0.0,0.0,43852.20833333333,4616.411458333333,1303.5104166666667,962.0607638888889,122.13715277777777,3190.7638888888887,275.23090277777777,249.07465277777777,695.1267361111111,-32.19965277777778,84.078125,35.23784722222222,-929.6527777777778,3.129652777777778,2021-05-31
2021-06-01,49.916666666666664,6.0,1.0,1.0,0.0,44973.041666666664,4682.442708333333,1287.3802083333333,934.6892361111111,128.42013888888889,3266.6423611111113,298.28819444444446,194.96701388888889,710.6145833333334,-30.04861111111111,83.51041666666667,35.85590277777778,-904.1319444444445,3.162777777777778,2021-06-01
2021-06-02,49.916666666666664,6.0,2.0,2.0,0.0,45256.354166666664,4559.923611111111,1176.173611111111,788.5607638888889,81.57638888888889,3302.1736111111113,227.33854166666666,158.70486111111111,706.1614583333334,-50.23090277777778,83.96875,36.229166666666664,-737.7847222222222,2.134097222222222,2021-06-02
2021-06-03,49.916666666666664,6.0,3.0,3.0,0.0,45520.1875,4427.171875,1078.3315972222222,633.8229166666666,83.98263888888889,3264.8576388888887,101.32465277777777,177.42708333333334,714.8142361111111,-37.36631944444444,84.765625,35.826388888888886,-595.9010416666666,2.1380555555555554,2021-06-03
2021-06-04,49.916666666666664,6.0,4.0,4.0,0.0,44927.229166666664,4572.324652777777,1110.9149305555557,828.3888888888889,174.02777777777777,3287.3819444444443,136.86458333333334,123.03298611111111,765.15625,-31.58159722222222,85.86111111111111,36.02256944444444,-796.5815972222222,4.347239583333334,2021-06-04
2021-06-05,49.916666666666664,6.0,5.0,5.0,1.0,39851.6875,4468.013888888889,1187.4878472222222,1147.0399305555557,101.421875,3179.1041666666665,167.61111111111111,204.05381944444446,729.2829861111111,-56.045138888888886,86.53993055555556,34.611111111111114,-1090.3958333333333,2.804670138888889,2021-06-05
2021-06-06,49.916666666666664,6.0,6.0,6.0,1.0,37901.5625,4329.678819444444,1115.0121527777778,1171.2152777777778,82.35763888888889,3132.309027777778,129.45833333333334,194.22222222222223,703.5972222222222,-98.80729166666667,87.734375,34.189236111111114,-1071.8315972222222,2.445763888888889,2021-06-06
2021-06-07,49.916666666666664,6.0,7.0,0.0,0.0,44228.14583333333,4587.050347222223,1128.2725694444443,901.3715277777778,225.15625,3233.621527777778,94.29340277777777,196.56597222222223,750.1996527777778,-38.873263888888886,87.21354166666667,35.15972222222222,-861.9600694444445,5.072760416666666,2021-06-07
2021-06-08,49.916666666666664,6.0,8.0,1.0,0.0,45389.583333333336,4718.743055555556,1159.25,936.2777777777778,255.06770833333334,3304.425347222222,79.84027777777777,230.59895833333334,764.8923611111111,-28.366319444444443,83.91840277777777,35.782986111111114,-907.4270833333334,5.667239583333333,2021-06-08
2021-06-09,49.916666666666664,6.0,9.0,2.0,0.0,45795.916666666664,4665.114583333333,1155.935763888889,848.7881944444445,213.93576388888889,3295.2430555555557,86.38541666666667,232.92881944444446,753.9322916666666,-20.598958333333332,82.68923611111111,35.704861111111114,-827.6927083333334,4.872222222222223,2021-06-09
2021-06-10,49.916666666666664,6.0,10.0,3.0,0.0,46080.958333333336,4685.15625,1150.2604166666667,845.0763888888889,242.58333333333334,3292.3125,84.51388888888889,234.19618055555554,749.5763888888889,-39.5,81.97395833333333,35.630208333333336,-805.0711805555555,5.4775,2021-06-10
2021-06-11,49.916666666666664,6.0,11.0,4.0,0.0,45788.833333333336,4659.970486111111,1184.890625,844.234375,201.921875,3273.1579861111113,107.23263888888889,229.46354166666666,762.9878472222222,-44.97743055555556,85.20659722222223,35.41319444444444,-798.8784722222222,4.670642361111111,2021-06-11
2021-06-12,49.916666666666664,6.0,12.0,5.0,1.0,40936.916666666664,4273.807291666667,1103.5104166666667,862.3975694444445,71.75347222222223,3098.543402777778,123.94618055555556,213.98958333333334,680.2829861111111,-106.05034722222223,85.29166666666667,33.32118055555556,-755.9826388888889,2.0736979166666667,2021-06-12
2021-06-13,49.916666666666664,6.0,13.0,6.0,1.0,38675.16666666667,3978.5225694444443,1109.5104166666667,755.5920138888889,41.704861111111114,2827.3072916666665,149.765625,240.30034722222223,636.6354166666666,-113.41840277777777,82.80902777777777,30.49652777777778,-641.7847222222222,1.4025868055555555,2021-06-13
2021-06-14,49.916666666666664,6.0,14.0,0.0,0.0,45799.666666666664,4536.168402777777,1191.0746527777778,719.5295138888889,164.43055555555554,3180.6631944444443,116.609375,253.72916666666666,739.8055555555555,-27.84375,80.93055555555556,33.9375,-691.2986111111111,3.8862152777777776,2021-06-14
2021-06-15,49.916666666666664,6.0,15.0,1.0,0.0,47352.416666666664,4487.987847222223,1082.435763888889,541.953125,231.69097222222223,3173.8611111111113,73.44618055555556,246.06076388888889,681.8333333333334,-23.461805555555557,81.09548611111111,33.845486111111114,-517.9079861111111,5.245642361111112,2021-06-15
2021-06-16,49.916666666666664,6.0,16.0,2.0,0.0,47946.8125,4491.456597222223,1075.923611111111,495.8888888888889,253.26736111111111,3162.265625,95.60763888888889,208.27256944444446,691.3958333333334,-31.15972222222222,80.64756944444444,33.84722222222222,-464.49652777777777,5.694774305555556,2021-06-16
2021-06-17,49.916666666666664,6.0,17.0,3.0,0.0,47192.0625,4495.052083333333,1167.015625,562.3802083333334,231.64930555555554,3096.387152777778,244.66319444444446,126.06770833333333,715.9149305555555,-38.35590277777778,80.36979166666667,33.42881944444444,-523.7934027777778,5.090295138888888,2021-06-17
2021-06-18,49.916666666666664,6.0,18.0,4.0,0.0,46039.9375,4533.864583333333,1336.59375,697.203125,189.30555555555554,3007.965277777778,313.6927083333333,195.14236111111111,748.6857638888889,-30.359375,79.07291666666667,33.236111111111114,-666.5572916666666,4.376284722222222,2021-06-18
2021-06-19,49.916666666666664,6.0,19.0,5.0,1.0,41231.3125,4107.532986111111,1053.263888888889,671.5902777777778,107.35763888888889,2946.9114583333335,164.02083333333334,161.17013888888889,649.9913194444445,-44.52256944444444,78.08159722222223,32.60243055555556,-626.3489583333334,2.8412326388888887,2021-06-19
2021-06-20,49.916666666666664,6.0,20.0,6.0,1.0,38444.3125,4055.6736111111113,1004.0017361111111,851.9809027777778,52.3125,2999.359375,183.51388888888889,144.54340277777777,594.8263888888889,-77.67361111111111,81.11805555555556,32.713541666666664,-773.4357638888889,1.7324652777777778,2021-06-20
2021-06-21,49.916666666666664,6.0,21.0,0.0,0.0,44648.083333333336,4514.215277777777,1150.329861111111,793.5416666666666,167.75868055555554,3196.1267361111113,170.890625,186.265625,715.5694444444445,-31.614583333333332,77.60416666666667,34.46180555555556,-761.4097222222222,3.8905729166666663,2021-06-21
2021-06-22,49.916666666666664,6.0,22.0,1.0,0.0,45516.041666666664,4651.381944444444,1246.609375,858.3784722222222,204.95833333333334,3199.8142361111113,294.85069444444446,160.84895833333334,712.8020833333334,-32.217013888888886,78.10763888888889,34.291666666666664,-825.671875,4.617100694444444,2021-06-22
2021-06-23,49.916666666666664,6.0,23.0,2.0,0.0,45665.33333333333,4700.880208333333,1135.154513888889,895.4357638888889,224.10416666666666,3341.621527777778,175.78993055555554,144.40104166666666,734.5607638888889,-27.484375,80.40277777777777,36.14409722222222,-867.0625,4.9618576388888895,2021-06-23
